band,original_band,other_bands,event_type,event_date,event_day,event_month,event_year,iso_country,iso_subdivision,lat_dd,lon_dd,coordinates_precision_code,band_type_code,species_name,species_id,bird_status,extra_info_code,age_code,sex_code,permit,band_status_code,how_obtained_code,who_obtained_code,reporting_method,present_condition,min_age_at_enc,record_source,record_id,species_scientific_name
B97995791709,B97995791709,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346902,Anas platyrhynchos
B97995791709,B97995791709,"",E,11/15/2020,15,11,2020,US,US-WI,43.65498,-89.57543,11,41,mallard,1320,"","","","","","",01,21,07,05,3.42,E,610967,Anas platyrhynchos
B97995791819,B97995791819,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346913,Anas platyrhynchos
B97995791819,B97995791819,"",E,08/23/2017,23,08,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,2,4,P9972302,"",66,23,14,07,0.17,R,-32288204,Anas platyrhynchos
B97995791919,B97995791919,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348787,Anas platyrhynchos
B97995791919,B97995791919,"",E,08/30/2017,30,08,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,2,4,P9972302,"",66,23,14,07,0.17,R,-32288191,Anas platyrhynchos
B97995791937,B97995791937,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348789,Anas platyrhynchos
B97995791937,B97995791937,"",E,09/06/2017,06,09,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.25,R,-31900920,Anas platyrhynchos
B97995791991,B97995791991,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348785,Anas platyrhynchos
B97995791991,B97995791991,"",E,08/23/2017,23,08,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,2,4,P9972302,"",66,23,14,07,0.17,R,-32288208,Anas platyrhynchos
B97995792059,B97995792059,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16354461,Anas platyrhynchos
B97995792059,B97995792059,"",E,11/17/2017,17,11,2017,US,US-WI,43.89438,-89.28012,0,41,Mallard,1320,"","","","","","",01,21,07,04,0.42,E,-12173992,Anas platyrhynchos
B97995792175,B97995792175,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16354463,Anas platyrhynchos
B97995792175,B97995792175,"",E,10/01/2017,01,10,2017,US,US-WI,43.75304,-89.16567,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9867458,Anas platyrhynchos
B97995792269,B97995792269,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16354472,Anas platyrhynchos
B97995792269,B97995792269,"",E,09/06/2017,06,09,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.25,R,-31900918,Anas platyrhynchos
B97995792379,B97995792379,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346923,Anas platyrhynchos
B97995792379,B97995792379,"",E,10/15/2017,15,10,2017,US,US-WI,43.95366,-90.07402,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9866507,Anas platyrhynchos
B97995792537,B97995792537,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346949,Anas platyrhynchos
B97995792537,B97995792537,"",E,10/18/2017,18,10,2017,US,US-WI,43.70720,-89.10991,11,41,Mallard,1320,"","","","","","",01,21,07,03,0.33,E,-9859648,Anas platyrhynchos
B97995792589,B97995792589,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346944,Anas platyrhynchos
B97995792589,B97995792589,"",E,10/03/2017,03,10,2017,US,US-WI,43.90415,-89.27179,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9858871,Anas platyrhynchos
B97995792659,B97995792659,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16352565,Anas platyrhynchos
B97995792659,B97995792659,"",E,10/01/2017,01,10,2017,US,US-WI,43.70938,-89.18895,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9864652,Anas platyrhynchos
B97995792665,B97995792665,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16352556,Anas platyrhynchos
B97995792665,B97995792665,"",E,09/06/2017,06,09,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.25,R,-31900928,Anas platyrhynchos
B97995792817,B97995792817,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16352581,Anas platyrhynchos
B97995792817,B97995792817,"",E,12/02/2017,02,12,2017,US,US-WI,42.74147,-89.17209,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.50,E,-10961507,Anas platyrhynchos
B97995792859,B97995792859,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16352585,Anas platyrhynchos
B97995792859,B97995792859,"",E,12/01/2020,01,12,2020,US,US-WI,43.87451,-89.59694,11,41,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,3.50,E,612748,Anas platyrhynchos
B97995792972,B97995792972,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16352587,Anas platyrhynchos
B97995792972,B97995792972,"",E,08/30/2017,30,08,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.17,R,-32288188,Anas platyrhynchos
B97995793419,B97995793419,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16352605,Anas platyrhynchos
B97995793419,B97995793419,"",E,08/23/2017,23,08,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,2,5,P9972302,"",66,23,14,07,0.17,R,-32288205,Anas platyrhynchos
B97995793459,B97995793459,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16352609,Anas platyrhynchos
B97995793459,B97995793459,"",E,09/06/2017,06,09,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.25,R,-31900925,Anas platyrhynchos
B97995793575,B97995793575,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16352611,Anas platyrhynchos
B97995793575,B97995793575,"",E,09/30/2017,30,09,2017,US,US-WI,43.75304,-89.16567,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.25,E,-9869966,Anas platyrhynchos
B97995793699,B97995793699,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16348819,Anas platyrhynchos
B97995793699,B97995793699,"",E,10/03/2017,03,10,2017,US,US-WI,42.79723,-88.66566,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9866615,Anas platyrhynchos
B97995793709,B97995793709,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16348830,Anas platyrhynchos
B97995793709,B97995793709,"",E,10/01/2018,01,10,2018,US,US-WI,43.71387,-89.20956,11,41,Mallard,1320,"","","","","","",01,21,07,05,1.33,E,-10925946,Anas platyrhynchos
B97995793785,B97995793785,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16348828,Anas platyrhynchos
B97995793785,B97995793785,"",E,09/30/2017,30,09,2017,US,US-WI,43.91304,-88.80154,0,41,Duck,1320,"","","","","","",01,21,07,05,0.25,E,-9872378,Anas platyrhynchos
B97995793897,B97995793897,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16348839,Anas platyrhynchos
B97995793897,B97995793897,"",E,09/06/2017,06,09,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.25,R,-31900915,Anas platyrhynchos
B97995793919,B97995793919,"",B,08/18/2017,18,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16348851,Anas platyrhynchos
B97995793919,B97995793919,"",E,10/03/2017,03,10,2017,US,US-WI,43.71607,-89.21926,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-12179098,Anas platyrhynchos
B97995794059,B97995794059,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16348863,Anas platyrhynchos
B97995794059,B97995794059,"",E,09/30/2017,30,09,2017,US,US-WI,43.73200,-89.28104,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.25,E,-9855686,Anas platyrhynchos
B97995794094,B97995794094,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16348857,Anas platyrhynchos
B97995794094,B97995794094,"",E,08/30/2017,30,08,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.17,R,-32288187,Anas platyrhynchos
B97995794654,B97995794654,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16354485,Anas platyrhynchos
B97995794654,B97995794654,"",E,05/02/2019,02,05,2019,US,US-WI,42.79386,-88.21196,0,41,Unknown,1320,"","","","","","",12,21,07,05,1.92,E,-9845749,Anas platyrhynchos
B97995794829,B97995794829,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16354502,Anas platyrhynchos
B97995794829,B97995794829,"",E,10/07/2018,07,10,2018,US,US-WI,43.68610,-88.54650,11,41,Mallard,1320,"","","","","","",01,21,07,05,1.33,E,-10940092,Anas platyrhynchos
B97995794987,B97995794987,"",B,08/23/2017,23,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16354508,Anas platyrhynchos
B97995794987,B97995794987,"",E,09/29/2019,29,09,2019,US,US-WI,43.72498,-89.25428,11,41,Mallard,1320,"","","","","","",01,21,07,05,2.25,E,488386,Anas platyrhynchos
B97995797017,B97995797017,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348767,Anas platyrhynchos
B97995797017,B97995797017,"",E,11/09/2019,09,11,2019,US,US-WI,43.66224,-89.61169,0,41,Mallard,1320,"","","","","","",01,21,07,05,2.42,E,505593,Anas platyrhynchos
B97995797069,B97995797069,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348762,Anas platyrhynchos
B97995797069,B97995797069,"",E,09/06/2017,06,09,2017,US,US-WI,43.75000,-89.25000,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.25,R,-31900921,Anas platyrhynchos
B97995797139,B97995797139,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348779,Anas platyrhynchos
B97995797139,B97995797139,"",E,11/29/2018,29,11,2018,US,US-WI,44.34779,-91.88528,0,41,Mallard,1320,"","","","","","",01,21,07,05,1.42,E,-9846487,Anas platyrhynchos
B97995797227,B97995797227,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16350648,Anas platyrhynchos
B97995797227,B97995797227,"",E,10/28/2017,28,10,2017,US,US-WI,43.39703,-89.19227,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9862196,Anas platyrhynchos
B97995797339,B97995797339,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16350659,Anas platyrhynchos
B97995797339,B97995797339,"",E,10/21/2017,21,10,2017,US,US-WI,44.20155,-91.86433,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9862910,Anas platyrhynchos
B97995797619,B97995797619,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346863,Anas platyrhynchos
B97995797619,B97995797619,"",E,10/22/2017,22,10,2017,US,US-WI,43.75304,-89.16567,11,41,Duck,1320,"","","","","","",01,21,07,05,0.33,E,-9862278,Anas platyrhynchos
B97995797659,B97995797659,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346867,Anas platyrhynchos
B97995797659,B97995797659,"",E,11/14/2017,14,11,2017,US,US-WI,43.59910,-88.97182,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.42,E,-9856353,Anas platyrhynchos
B97995797705,B97995797705,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346872,Anas platyrhynchos
B97995797705,B97995797705,"",E,10/07/2017,07,10,2017,US,US-WI,43.90582,-88.78761,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9870326,Anas platyrhynchos
B97995797775,B97995797775,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346869,Anas platyrhynchos
B97995797775,B97995797775,"",E,09/30/2017,30,09,2017,US,US-WI,43.75304,-89.16567,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.25,E,-9869266,Anas platyrhynchos
B97995797857,B97995797857,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348751,Anas platyrhynchos
B97995797857,B97995797857,"",E,10/23/2019,23,10,2019,US,US-WI,44.26171,-88.19632,0,41,Mallard,1320,"","","","","","",01,21,07,05,2.33,E,498842,Anas platyrhynchos
B97995797869,B97995797869,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346878,Anas platyrhynchos
B97995797869,B97995797869,"",E,10/01/2017,01,10,2017,US,US-WI,43.92387,-88.83928,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9864756,Anas platyrhynchos
B97995797899,B97995797899,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16346881,Anas platyrhynchos
B97995797899,B97995797899,"",E,10/18/2017,18,10,2017,US,US-WI,43.73089,-89.28115,0,41,Drake Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-13520360,Anas platyrhynchos
B97995797947,B97995797947,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348760,Anas platyrhynchos
B97995797947,B97995797947,"",E,10/02/2017,02,10,2017,US,US-WI,43.69942,-89.42634,0,41,Mallard Drake,1320,"","","","","","",01,21,07,05,0.33,E,-9872593,Anas platyrhynchos
B97995797979,B97995797979,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348753,Anas platyrhynchos
B97995797979,B97995797979,"",E,11/18/2021,18,11,2021,US,US-WI,44.03152,-89.27514,0,41,MALLARD,1320,"","","","","","",01,21,07,05,4.42,E,750399,Anas platyrhynchos
B97995797997,B97995797997,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,4,P9972302,0,"","","","",,B,-16348755,Anas platyrhynchos
B97995797997,B97995797997,"",E,10/04/2017,04,10,2017,US,US-WI,43.71387,-89.20956,11,41,Mallard Drake,1320,"","","","","","",01,21,07,05,0.33,E,-12184377,Anas platyrhynchos
B97995798018,B97995798018,"",B,09/06/2017,06,09,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16354427,Anas platyrhynchos
B97995798018,B97995798018,"",E,09/15/2018,15,09,2018,US,US-WI,44.57708,-88.02940,0,41,Mallard,1320,"","","","","","",01,21,07,05,1.25,E,-9849002,Anas platyrhynchos
B97995798179,B97995798179,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16354433,Anas platyrhynchos
B97995798179,B97995798179,"",E,11/09/2017,09,11,2017,US,US-WI,43.63450,-89.55719,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.42,E,-9859272,Anas platyrhynchos
B97995798259,B97995798259,"",B,08/30/2017,30,08,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16345001,Anas platyrhynchos
B97995798259,B97995798259,"",E,11/17/2021,17,11,2021,US,US-WI,44.05714,-89.00425,0,41,Hen Mallard,1320,"","","","","","",01,21,07,05,4.42,E,756977,Anas platyrhynchos
B97995798657,B97995798657,"",B,09/06/2017,06,09,2017,US,US-WI,43.50000,-89.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-16352535,Anas platyrhynchos
B97995798657,B97995798657,"",E,10/18/2017,18,10,2017,US,US-WI,43.39699,-89.51696,0,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9863146,Anas platyrhynchos
B97995879787,B97995879787,"",B,01/19/2016,19,01,2016,US,US-NY,42.50000,-76.50000,60,41,Mallard,1320,3,00,5,4,P2925999,0,"","","","",,B,-17764271,Anas platyrhynchos
B97995879787,B97995879787,"",E,10/07/2017,07,10,2017,US,US-WI,42.90194,-88.89903,0,41,Mallard,1320,"","","","","","",01,21,07,05,2.33,E,-9868798,Anas platyrhynchos
B97995922122,B97995922122,"",B,08/26/2016,26,08,2016,CA,CA-ON,42.50000,-81.50000,60,41,Mallard,1320,3,00,2,4,P8839469,0,"","","","",,B,-16998458,Anas platyrhynchos
B97995922122,B97995922122,"",E,10/17/2018,17,10,2018,US,US-WI,43.71865,-89.21856,0,41,Mallard,1320,"","","","","","",01,21,07,05,2.33,E,-10934418,Anas platyrhynchos
B97995922429,B97995922429,"",B,08/11/2016,11,08,2016,CA,CA-ON,42.50000,-81.50000,60,41,Mallard,1320,4,00,4,5,P8839469,0,"","","","",,B,-17000019,Anas platyrhynchos
B97995922429,B97995922429,"",E,10/29/2017,29,10,2017,US,US-WI,43.63332,-88.72955,11,41,Mallard,1320,"","","","","","",01,21,07,05,1.33,E,-9863535,Anas platyrhynchos
B97995929462,B97995929462,"",B,09/12/2015,12,09,2015,CA,CA-ON,42.50000,-81.50000,60,41,Mallard,1320,3,00,2,4,P8839469,0,"","","","",,B,-52223241,Anas platyrhynchos
B97995929462,B97995929462,"",E,94/99/2017,99,94,2017,US,US-WI,43.38125,-89.17319,11,41,Mallard drake,1320,"","","","","","",01,21,07,05,2.25,E,-9862908,Anas platyrhynchos
B97995932929,B97995932929,"",B,01/20/2016,20,01,2016,CA,CA-ON,43.50000,-77.50000,60,41,Mallard,1320,3,14,5,4,P9839151,0,"","","","",,B,-18170885,Anas platyrhynchos
B97995932929,B97995932929,"",E,10/05/2018,05,10,2018,US,US-WI,44.84774,-87.86292,0,41,Mallard,1320,"","","","","","",01,21,07,05,3.33,E,-10939564,Anas platyrhynchos
B97995935693,B97995935693,"",B,09/10/2015,10,09,2015,CA,CA-ON,45.50000,-75.50000,60,41,Mallard,1320,3,00,2,5,P9839151,0,"","","","",,B,-52164808,Anas platyrhynchos
B97995935693,B97995935693,"",E,10/01/2016,01,10,2016,US,US-WI,44.54813,-88.01983,11,41,MALLARD,1320,"","","","","","",01,21,61,04,1.33,E,-9935666,Anas platyrhynchos
B97995967697,B97995967697,"",B,01/14/2015,14,01,2015,CA,CA-ON,42.50000,-82.50000,60,41,Mallard,1320,3,00,5,4,P8839469,0,"","","","",,B,-46521533,Anas platyrhynchos
B97995967697,B97995967697,"",E,10/24/2016,24,10,2016,US,US-WI,43.71581,-89.44626,11,41,MALLARD,1320,"","","","","","",01,21,61,05,2.33,E,-9902486,Anas platyrhynchos
B97995968769,B97995968769,"",B,01/13/2015,13,01,2015,CA,CA-ON,42.50000,-82.50000,60,41,Mallard,1320,3,00,5,4,P8839469,0,"","","","",,B,-52612379,Anas platyrhynchos
B97995968769,B97995968769,"",E,10/21/2017,21,10,2017,US,US-WI,43.07799,-88.80733,11,41,Drake mallard,1320,"","","","","","",01,21,07,04,3.33,E,-9862068,Anas platyrhynchos
B97995976577,B97995976577,"",B,08/26/2014,26,08,2014,CA,CA-ON,42.50000,-82.50000,60,41,Mallard,1320,3,00,2,4,P8839469,0,"","","","",,B,-46526308,Anas platyrhynchos
B97995976577,B97995976577,"",E,10/16/2021,16,10,2021,US,US-WI,44.54972,-88.57994,0,41,Mallard,1320,"","","","","","",01,21,07,05,7.33,E,724055,Anas platyrhynchos
B97995977567,B97995977567,"",B,08/22/2014,22,08,2014,CA,CA-ON,42.50000,-82.50000,60,41,Mallard,1320,3,00,2,4,P8839469,0,"","","","",,B,-53070315,Anas platyrhynchos
B97995977567,B97995977567,"",E,10/24/2015,24,10,2015,US,US-WI,44.29090,-88.41538,11,41,MALLARD,1320,"","","","","","",01,21,61,05,1.33,E,-9990975,Anas platyrhynchos
B97995978109,B97995978109,"",B,08/28/2014,28,08,2014,CA,CA-ON,42.50000,-81.50000,60,41,Mallard,1320,3,00,2,5,P8839469,0,"","","","",,B,-53056766,Anas platyrhynchos
B97995978109,B97995978109,"",E,10/09/2016,09,10,2016,US,US-WI,43.45686,-89.04511,11,41,MALLARD,1320,"","","","","","",01,21,61,05,2.33,E,-9900416,Anas platyrhynchos
B97995997415,B97995997415,"",B,09/04/2015,04,09,2015,CA,CA-ON,42.50000,-82.50000,60,41,Mallard,1320,3,00,2,4,P8839469,0,"","","","",,B,-46367356,Anas platyrhynchos
B97995997415,B97995997415,"",E,10/04/2021,04,10,2021,US,US-WI,44.36581,-88.93122,11,41,GREENHEAD MALLARD,1320,"","","","","","",01,21,07,05,6.33,E,721121,Anas platyrhynchos
B98015005990,B98015005990,"",B,02/18/2015,18,02,2015,US,US-KY,37.50000,-86.50000,60,41,Mallard,1320,3,00,1,4,P8988676,0,"","","","",,B,-46504175,Anas platyrhynchos
B98015005990,B98015005990,"",E,11/07/2015,07,11,2015,US,US-WI,44.10499,-87.95787,11,41,MALLARD,1320,"","","","","","",01,21,61,05,1.42,E,-9990028,Anas platyrhynchos
B98015037993,B98015037993,"",B,07/10/2017,10,07,2017,US,US-WI,45.50000,-89.50000,60,41,Mallard,1320,3,00,4,4,P9972302,0,"","","","",,B,-16519251,Anas platyrhynchos
B98015037993,B98015037993,"",E,10/04/2017,04,10,2017,US,US-WI,45.84086,-89.60566,11,41,Mallard,1320,"","","","","","",01,21,07,05,0.33,E,-9866185,Anas platyrhynchos
B98015039269,B98015039269,"",B,08/13/2015,13,08,2015,US,US-WI,44.50000,-87.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-52075391,Anas platyrhynchos
B98015039269,B98015039269,"",E,08/20/2015,20,08,2015,US,US-WI,44.08333,-87.91667,10,41,Mallard,1320,3,00,0,5,P9972302,"",66,23,14,07,0.17,R,-32240472,Anas platyrhynchos
B98015039420,B98015039420,"",B,08/06/2015,06,08,2015,US,US-WI,44.50000,-87.50000,60,41,Mallard,1320,3,14,2,5,P9972302,0,"","","","",,B,-46367168,Anas platyrhynchos
B98015039420,B98015039420,"",E,08/13/2015,13,08,2015,US,US-WI,44.08333,-87.91667,10,41,Mallard,1320,3,00,0,0,P9972302,"",66,23,14,07,0.17,R,-32240482,Anas platyrhynchos
B98015039908,B98015039908,"",B,08/13/2015,13,08,2015,US,US-WI,44.50000,-87.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-52075377,Anas platyrhynchos
B98015039908,B98015039908,"",E,08/20/2015,20,08,2015,US,US-WI,44.08333,-87.91667,10,41,Mallard,1320,3,00,0,5,P9972302,"",66,23,14,07,0.17,R,-32240471,Anas platyrhynchos
B98015039910,B98015039910,"",B,08/13/2015,13,08,2015,US,US-WI,44.50000,-87.50000,60,41,Mallard,1320,3,00,2,5,P9972302,0,"","","","",,B,-46355974,Anas platyrhynchos
B98015039910,B98015039910,"",E,08/20/2015,20,08,2015,US,US-WI,44.08333,-87.91667,10,41,Mallard,1320,3,00,0,5,P9972302,"",66,23,14,07,0.17,R,-32240478,Anas platyrhynchos
B98015098931,B98015098931,"",B,09/13/2012,13,09,2012,US,US-ND,48.50000,-100.50000,60,41,Mallard,1320,3,00,1,4,P8981978,0,"","","","",,B,-59749887,Anas platyrhynchos
